month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease
2016-04,KALLANG/WHAMPOA,4 ROOM,38C,BENDEMEER RD,04 TO 06,89.0,Model A,2012,615000.0,84 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,19 TO 21,92.0,Model A,2012,715000.0,84 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,2B,UPP BOON KENG RD,19 TO 21,90.0,Model A,2006,720000.0,78 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,813,JELLICOE RD,28 TO 30,91.0,Model A,2003,738000.0,75 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,25 TO 27,92.0,Model A,2012,745000.0,84 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,22 TO 24,94.0,DBSS,2011,808000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,28 TO 30,94.0,DBSS,2011,828000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,37 TO 39,94.0,DBSS,2011,838000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,34 TO 36,95.0,DBSS,2011,850000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,22 TO 24,120.0,Standard,1974,620000.0,46 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,625000.0,46 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,19,JLN TENTERAM,28 TO 30,105.0,Improved,2004,628000.0,76 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,114,WHAMPOA RD,04 TO 06,132.0,Model A,1995,640000.0,67 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,112,WHAMPOA RD,04 TO 06,131.0,Model A,1994,670000.0,66 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,6,BOON KENG RD,07 TO 09,122.0,Improved,1996,761000.0,68 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,813,JELLICOE RD,13 TO 15,110.0,Improved,2003,805000.0,75 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,10 TO 12,107.0,DBSS,2011,842000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,31 TO 33,107.0,DBSS,2011,878888.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,38A,BENDEMEER RD,22 TO 24,113.0,Improved,2012,880000.0,84 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,25 TO 27,109.0,DBSS,2011,890000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,19 TO 21,119.0,DBSS,2011,925000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,25 TO 27,119.0,DBSS,2011,950000.0,83 years 6 months
2016-04,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,31 TO 33,117.0,DBSS,2011,980000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,2 ROOM,6,BEACH RD,13 TO 15,42.0,Standard,1979,220000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,2 ROOM,805,KING GEORGE'S AVE,13 TO 15,44.0,Improved,1981,284000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,243000.0,43 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,263000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,285000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,5,JLN BATU,04 TO 06,60.0,Standard,1969,300000.0,41 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,07 TO 09,59.0,Improved,1976,314000.0,48 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,316000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,04 TO 06,75.0,Standard,1981,328000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,30,BENDEMEER RD,07 TO 09,68.0,Improved,1972,340000.0,44 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,6,JLN BATU,10 TO 12,60.0,Standard,1969,343000.0,41 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,10 TO 12,65.0,Improved,1981,348000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,10 TO 12,65.0,Improved,1974,350000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,801,FRENCH RD,04 TO 06,59.0,Improved,1979,350000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,354000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,3,BEACH RD,07 TO 09,68.0,Improved,1979,355000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,16,UPP BOON KENG RD,07 TO 09,65.0,Improved,1975,358000.0,47 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,13 TO 15,68.0,New Generation,1979,358000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,01 TO 03,68.0,New Generation,1979,360000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,804,KING GEORGE'S AVE,13 TO 15,59.0,Improved,1981,370000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,806,KING GEORGE'S AVE,07 TO 09,59.0,Improved,1981,370000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,10 TO 12,66.0,Improved,1980,370000.0,52 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,04 TO 06,68.0,New Generation,1979,375000.0,51 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,107,TOWNER RD,10 TO 12,74.0,Model A,1983,438000.0,55 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,28,BENDEMEER RD,19 TO 21,71.0,Improved,1972,450000.0,44 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,07 TO 09,67.0,Model A,2012,485000.0,84 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,04 TO 06,103.0,New Generation,1982,488000.0,54 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,04 TO 06,107.0,New Generation,1982,505000.0,54 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,39A,BENDEMEER RD,13 TO 15,69.0,Model A,2012,507888.0,84 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,01 TO 03,103.0,New Generation,1982,518000.0,54 years 6 months
2016-05,KALLANG/WHAMPOA,3 ROOM,65,JLN MA'MOR,01 TO 03,127.0,Terrace,1972,820000.0,44 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,01 TO 03,87.0,Improved,1974,388000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,19 TO 21,91.0,Improved,1974,420000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,1,ST. GEORGE'S RD,10 TO 12,82.0,Improved,1976,425888.0,48 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,120,MCNAIR RD,01 TO 03,89.0,Simplified,1987,454888.0,59 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,13 TO 15,86.0,Model A,2002,500000.0,74 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,16 TO 18,94.0,New Generation,1980,512888.0,52 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,15,UPP BOON KENG RD,16 TO 18,88.0,Improved,1975,515000.0,47 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,07 TO 09,94.0,New Generation,1980,520000.0,52 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,683,TESSENSOHN RD,01 TO 03,103.0,Model A,1986,535000.0,58 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,104,WHAMPOA DR,04 TO 06,101.0,Model A,1998,555000.0,70 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,01 TO 03,92.0,Model A,2012,595000.0,84 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,4B,ST. GEORGE'S LANE,10 TO 12,104.0,Model A,1996,600000.0,68 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,13 TO 15,90.0,Model A,2004,620000.0,76 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,2D,UPP BOON KENG RD,04 TO 06,90.0,Model A,2006,640000.0,78 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,19 TO 21,90.0,Model A,2004,650000.0,76 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,103,TOWNER RD,10 TO 12,109.0,Model A,1983,655000.0,55 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,105,TOWNER RD,07 TO 09,105.0,Model A,1984,655000.0,56 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,2D,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,670000.0,78 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,3B,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,680000.0,78 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,16 TO 18,92.0,Model A,2012,685000.0,84 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,16 TO 18,92.0,Model A,2012,695000.0,84 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,34 TO 36,94.0,DBSS,2011,820000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,28 TO 30,94.0,DBSS,2011,828000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,17,JLN TENTERAM,13 TO 15,105.0,Improved,2001,550000.0,73 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,07 TO 09,117.0,Standard,1974,615000.0,46 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,59C,GEYLANG BAHRU,04 TO 06,122.0,Improved,1998,635000.0,70 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,119,MCNAIR RD,04 TO 06,130.0,Improved,1987,678000.0,59 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,59B,GEYLANG BAHRU,19 TO 21,121.0,Improved,1998,695000.0,70 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,07 TO 09,127.0,Improved,1986,695000.0,58 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,461,CRAWFORD LANE,07 TO 09,122.0,Standard,1981,712000.0,53 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,119,MCNAIR RD,10 TO 12,130.0,Improved,1987,738000.0,59 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,3A,UPP BOON KENG RD,07 TO 09,110.0,Improved,2006,768000.0,78 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,13 TO 15,109.0,DBSS,2011,820000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,13 TO 15,107.0,DBSS,2011,849800.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,34 TO 36,107.0,DBSS,2011,873000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,13 TO 15,117.0,DBSS,2011,913000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,25 TO 27,107.0,DBSS,2011,920000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,16 TO 18,119.0,DBSS,2011,923000.0,83 years 6 months
2016-05,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,40 TO 42,119.0,DBSS,2011,1028000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,33,JLN BAHAGIA,07 TO 09,56.0,Standard,1970,230000.0,42 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,27,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,238000.0,42 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,04 TO 06,56.0,Standard,1971,248000.0,43 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,13 TO 15,66.0,Improved,1974,279000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,10 TO 12,59.0,Improved,1973,285000.0,45 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,01 TO 03,65.0,Improved,1974,288000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,16,UPP BOON KENG RD,04 TO 06,65.0,Improved,1975,300000.0,47 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,308000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,328000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,10 TO 12,75.0,Standard,1981,330000.0,53 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,07 TO 09,66.0,Improved,1980,335000.0,52 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,340000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,370000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,01 TO 03,68.0,Improved,1972,375000.0,44 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,5,ST. GEORGE'S LANE,04 TO 06,82.0,New Generation,1981,400000.0,53 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,07 TO 09,62.0,Model A,2004,430000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,12,FARRER PK RD,25 TO 27,62.0,Model A,2004,465000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,04 TO 06,67.0,Model A,2012,488000.0,84 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,8,BOON KENG RD,01 TO 03,70.0,DBSS,2011,550000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,7,BOON KENG RD,04 TO 06,69.0,DBSS,2011,568000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,59,JLN MA'MOR,01 TO 03,80.0,Terrace,1972,735000.0,44 years 6 months
2016-06,KALLANG/WHAMPOA,3 ROOM,49,JLN BAHAGIA,01 TO 03,80.0,Terrace,1972,765888.0,44 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,04 TO 06,91.0,Improved,1974,400000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,04 TO 06,91.0,Improved,1974,405000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,1,ST. GEORGE'S RD,10 TO 12,82.0,Improved,1976,425000.0,48 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,17,BEACH RD,07 TO 09,77.0,Improved,1975,460000.0,47 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,18,JLN TENTERAM,07 TO 09,85.0,Model A,2004,475000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,122,MCNAIR RD,04 TO 06,83.0,Simplified,1987,483888.0,59 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,19,JLN TENTERAM,07 TO 09,85.0,Model A,2004,488000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,466,CRAWFORD LANE,10 TO 12,82.0,Improved,1982,498000.0,54 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,13 TO 15,86.0,Model A,2001,503000.0,73 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,107,TOWNER RD,01 TO 03,105.0,Model A,1983,520000.0,55 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,9,GLOUCESTER RD,10 TO 12,91.0,New Generation,1976,540000.0,48 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,112,LOR 3 GEYLANG,01 TO 03,104.0,Model A,1989,543888.0,61 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,685,RACE COURSE RD,10 TO 12,105.0,Model A,1986,575000.0,58 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,41,CAMBRIDGE RD,07 TO 09,91.0,New Generation,1982,578000.0,54 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,4C,ST. GEORGE'S LANE,16 TO 18,106.0,Model A,1996,628000.0,68 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,2C,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,636000.0,78 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,38C,BENDEMEER RD,19 TO 21,89.0,Model A,2012,690000.0,84 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,38B,BENDEMEER RD,16 TO 18,89.0,Model A,2012,692000.0,84 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,108B,MCNAIR RD,13 TO 15,95.0,Model A,2004,693000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,108B,MCNAIR RD,22 TO 24,90.0,Model A,2004,700000.0,76 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,22 TO 24,89.0,Model A,2012,713000.0,84 years 6 months
2016-06,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,13 TO 15,95.0,DBSS,2011,773000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,30,JLN BAHAGIA,04 TO 06,122.0,Improved,1987,580000.0,59 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,29,JLN BAHAGIA,07 TO 09,122.0,Improved,1987,600000.0,59 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,13 TO 15,120.0,Standard,1974,635000.0,46 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,01 TO 03,132.0,Improved,1986,770000.0,58 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,25 TO 27,107.0,DBSS,2011,838000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,19 TO 21,107.0,DBSS,2011,868000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,38A,BENDEMEER RD,25 TO 27,115.0,Improved,2012,915000.0,84 years 6 months
2016-06,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,22 TO 24,117.0,DBSS,2011,980000.0,83 years 6 months
2016-06,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,04 TO 06,160.0,Maisonette,1984,810000.0,56 years 6 months
2016-07,KALLANG/WHAMPOA,2 ROOM,7,ST. GEORGE'S LANE,01 TO 03,45.0,Improved,1986,210000.0,58 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,236000.0,43 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,248000.0,43 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,01 TO 03,59.0,Improved,1974,270000.0,46 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,45,BENDEMEER RD,07 TO 09,66.0,Improved,1972,285000.0,44 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,10 TO 12,60.0,Improved,1986,285000.0,58 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,10 TO 12,66.0,Improved,1980,298000.0,52 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,01 TO 03,65.0,Improved,1974,300000.0,46 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,01 TO 03,66.0,Improved,1980,300000.0,52 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,10 TO 12,66.0,Improved,1981,313000.0,53 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,328000.0,46 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,01 TO 03,70.0,Improved,1974,330000.0,46 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,3,BEACH RD,04 TO 06,68.0,Improved,1979,345000.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,95,GEYLANG BAHRU,10 TO 12,68.0,New Generation,1979,350000.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,94,GEYLANG BAHRU,10 TO 12,68.0,New Generation,1979,358000.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,23,BENDEMEER RD,07 TO 09,68.0,Improved,1972,360000.0,44 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,10 TO 12,68.0,New Generation,1979,365000.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,3,BEACH RD,10 TO 12,68.0,Improved,1979,372000.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,107,TOWNER RD,01 TO 03,75.0,Model A,1983,410000.0,55 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,20,ST. GEORGE'S RD,07 TO 09,82.0,New Generation,1984,423000.0,56 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,49,DORSET RD,04 TO 06,81.0,New Generation,1979,452500.0,51 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,38D,BENDEMEER RD,04 TO 06,69.0,Model A,2012,488000.0,84 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,101,TOWNER RD,04 TO 06,95.0,Model A,1983,495000.0,55 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,38D,BENDEMEER RD,13 TO 15,69.0,Model A,2012,525000.0,84 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,9,BOON KENG RD,01 TO 03,70.0,DBSS,2011,560000.0,83 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,8,BOON KENG RD,10 TO 12,70.0,DBSS,2011,618000.0,83 years 6 months
2016-07,KALLANG/WHAMPOA,3 ROOM,56,JLN MA'MOR,01 TO 03,78.0,Terrace,1972,670000.0,44 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,15,UPP BOON KENG RD,10 TO 12,88.0,Improved,1975,385000.0,47 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,07 TO 09,75.0,Model A,2001,430000.0,73 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,16 TO 18,91.0,Improved,1974,433000.0,46 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,10 TO 12,75.0,Model A,2002,448888.0,74 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,10 TO 12,85.0,Model A,2002,480000.0,74 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,120,MCNAIR RD,07 TO 09,84.0,Simplified,1987,480000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,104,JLN RAJAH,07 TO 09,103.0,Model A,1984,480000.0,56 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,111,MCNAIR RD,07 TO 09,84.0,Simplified,1987,485000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,103,JLN RAJAH,10 TO 12,103.0,Model A,1984,486000.0,56 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,111,MCNAIR RD,04 TO 06,104.0,Model A,1987,530000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,109,MCNAIR RD,04 TO 06,104.0,Model A,1987,575000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,107,TOWNER RD,07 TO 09,105.0,Model A,1983,635000.0,55 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,3A,UPP BOON KENG RD,07 TO 09,90.0,Model A,2006,639800.0,78 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,105,TOWNER RD,13 TO 15,105.0,Model A,1984,650000.0,56 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,07 TO 09,92.0,Model A,2012,668000.0,84 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,2C,UPP BOON KENG RD,16 TO 18,90.0,Model A,2006,685000.0,78 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,10 TO 12,92.0,Model A,2012,690000.0,84 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,12,KG ARANG RD,04 TO 06,135.0,New Generation,1982,730000.0,54 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,13 TO 15,94.0,DBSS,2011,743000.0,83 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,13 TO 15,94.0,DBSS,2011,760000.0,83 years 6 months
2016-07,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,31 TO 33,94.0,DBSS,2011,818000.0,83 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,04 TO 06,131.0,Model A,1994,630000.0,66 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,122,MCNAIR RD,01 TO 03,121.0,Improved,1987,630000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,108,MCNAIR RD,07 TO 09,121.0,Improved,1987,680000.0,59 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,38,CAMBRIDGE RD,10 TO 12,120.0,Improved,1997,685000.0,69 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,12,NTH BRIDGE RD,19 TO 21,114.0,Standard,1975,735000.0,47 years 6 months
2016-07,KALLANG/WHAMPOA,5 ROOM,813,JELLICOE RD,07 TO 09,110.0,Improved,2003,780000.0,75 years 6 months
